city;race_name;date;when;division;who;total time;W/L/T;hurdles;name;start;time;error;anomaly;w_pair
Blšany;Mistrovství České republiky;2023-09-03;10:43:51;2;Hop Trop Hurricane;17.87;W;20.0;Lucka;0.11;4.14;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;10:45:14;2;Fofr Dog;18.73;L;22.5;Dizzy;0.17;4.73;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;10:45:14;2;Fofr Dog;18.73;L;22.5;Tex;1.09;3.98;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;10:45:14;2;Fofr Dog;18.73;L;22.5;Daggry;0.0;3.97;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;10:45:14;2;Fofr Dog;18.73;L;22.5;Ogi;0.0;4.79;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;10:45:14;2;Hop Trop Hurricane;18.59;W;20.0;Uta;0.27;4.55;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;10:45:14;2;Hop Trop Hurricane;18.59;W;20.0;Cayenne;0.0;4.37;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;10:45:14;2;Hop Trop Hurricane;18.59;W;20.0;Choose;0.33;4.53;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;10:45:14;2;Hop Trop Hurricane;18.59;W;20.0;Lucka;0.26;4.27;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;10:50:42;2;The Rebels Rock And Roll;18.24;W;20.0;Beky;0.02;4.12;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;10:50:42;2;The Rebels Rock And Roll;18.24;W;20.0;Ellie;0.17;4.05;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;10:50:42;2;The Rebels Rock And Roll;18.24;W;20.0;Volis;0.31;4.09;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;10:50:42;2;The Rebels Rock And Roll;18.24;W;20.0;Sheera;0.51;4.98;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;10:50:42;2;Wildrunners Zephyr;22.14;L;20.0;Easy;0.13;999.0;TRUE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;10:50:42;2;Wildrunners Zephyr;22.14;L;20.0;Fleur;999.0;4.93;TRUE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;10:50:42;2;Wildrunners Zephyr;22.14;L;20.0;Hank;0.18;4.61;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;10:50:42;2;Wildrunners Zephyr;22.14;L;20.0;Bailey;0.7;4.33;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;10:52:04;2;The Rebels Rock And Roll;18.43;W;20.0;Beky;0.11;4.15;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;10:52:04;2;The Rebels Rock And Roll;18.43;W;20.0;Ellie;0.34;4.1;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;10:52:04;2;The Rebels Rock And Roll;18.43;W;20.0;Volis;0.13;4.15;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;10:52:04;2;The Rebels Rock And Roll;18.43;W;20.0;Sheera;0.46;5.0;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;10:52:04;2;Wildrunners Zephyr;18.18;L;20.0;Easy;-0.03;4.46;TRUE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;10:52:04;2;Wildrunners Zephyr;18.18;L;20.0;Fleur;0.16;4.33;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;10:52:04;2;Wildrunners Zephyr;18.18;L;20.0;Hank;0.29;4.32;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;10:52:04;2;Wildrunners Zephyr;18.18;L;20.0;Bailey;0.36;4.29;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;10:53:33;2;The Rebels Rock And Roll;17.91;W;20.0;Beky;0.01;4.19;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;10:53:33;2;The Rebels Rock And Roll;17.91;W;20.0;Ellie;0.18;4.07;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;10:53:33;2;The Rebels Rock And Roll;17.91;W;20.0;Volis;0.15;4.14;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;10:53:33;2;The Rebels Rock And Roll;17.91;W;20.0;Sheera;0.0;5.16;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;10:53:33;2;Wildrunners Zephyr;18.09;L;20.0;Easy;0.04;4.41;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;10:53:33;2;Wildrunners Zephyr;18.09;L;20.0;Fleur;0.0;4.25;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;10:53:33;2;Wildrunners Zephyr;18.09;L;20.0;Hank;0.27;4.33;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;10:53:33;2;Wildrunners Zephyr;18.09;L;20.0;Bailey;0.39;4.4;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;10:59:13;2;Wildrunners Maximini;18.96;L;27.5;Brooke;0.2;4.15;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;10:59:13;2;Wildrunners Maximini;18.96;L;27.5;Bree;0.37;4.14;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;10:59:13;2;Wildrunners Maximini;18.96;L;27.5;Sara;0.54;4.44;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;10:59:13;2;Wildrunners Maximini;18.96;L;27.5;Ashley;0.37;4.75;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;10:59:13;2;Agifly One;25.36;W;27.5;Jamie;-0.02;4.61;TRUE;TRUE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;10:59:13;2;Agifly One;25.36;W;27.5;Lara;0.0;4.64;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;10:59:13;2;Agifly One;25.36;W;27.5;Marwie;0.16;4.07;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;10:59:13;2;Agifly One;25.36;W;27.5;Atý;0.14;3.96;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:00:31;2;Wildrunners Maximini;18.83;L;25.0;Brooke;-0.001;4.16;TRUE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:00:31;2;Wildrunners Maximini;18.83;L;25.0;Bree;0.37;4.21;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:00:31;2;Wildrunners Maximini;18.83;L;25.0;Sara;0.0;4.43;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:00:31;2;Wildrunners Maximini;18.83;L;25.0;Bella;0.0;5.66;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:00:31;2;Agifly One;18.68;W;27.5;Jamie;0.29;4.82;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:00:31;2;Agifly One;18.68;W;27.5;Lara;0.47;4.47;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:00:31;2;Agifly One;18.68;W;27.5;Marwie;0.39;4.06;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:00:31;2;Agifly One;18.68;W;27.5;Atý;0.25;3.92;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:01:37;2;Wildrunners Maximini;18.27;L;25.0;Brooke;0.12;4.25;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:01:37;2;Wildrunners Maximini;18.27;L;25.0;Bree;0.0;4.29;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:01:37;2;Wildrunners Maximini;18.27;L;25.0;Sara;999.0;999.0;TRUE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:01:37;2;Wildrunners Maximini;18.27;L;25.0;Bella;999.0;5.03;TRUE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:01:37;2;Agifly One;17.97;W;27.5;Jamie;0.19;4.63;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:01:37;2;Agifly One;17.97;W;27.5;Lara;0.32;4.48;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:01:37;2;Agifly One;17.97;W;27.5;Marwie;0.0;4.09;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:01:37;2;Agifly One;17.97;W;27.5;Atý;0.35;3.93;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:05:45;1;Lavina Alfa;16.22;W;27.5;Bria;0.07;3.89;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:05:45;1;Lavina Alfa;16.22;W;27.5;Vojta;0.0;3.97;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:05:45;1;Lavina Alfa;16.22;W;27.5;Aida;0.0;3.99;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:05:45;1;Lavina Alfa;16.22;W;27.5;Bambi;0.24;4.05;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:05:45;1;Hop Trop Prague;16.41;L;20.0;Roník;0.09;3.82;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:05:45;1;Hop Trop Prague;16.41;L;20.0;Axelle;0.19;4.32;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:05:45;1;Hop Trop Prague;16.41;L;20.0;Fay;0.0;3.94;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:05:45;1;Hop Trop Prague;16.41;L;20.0;Melie;999.0;4.05;TRUE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:07:09;1;Lavina Alfa;16.51;W;27.5;Bria;0.11;3.92;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:07:09;1;Lavina Alfa;16.51;W;27.5;Vojta;0.09;3.93;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:07:09;1;Lavina Alfa;16.51;W;27.5;Aida;0.18;4.0;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:07:09;1;Lavina Alfa;16.51;W;27.5;Bambi;0.21;4.07;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:07:09;1;Hop Trop Prague;32.12;L;20.0;Roník;0.23;3.83;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:07:09;1;Hop Trop Prague;32.12;L;20.0;Axelle;0.17;4.3;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:07:09;1;Hop Trop Prague;32.12;L;20.0;Fay;0.27;999.0;TRUE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:07:09;1;Hop Trop Prague;32.12;L;20.0;Melie;999.0;4.04;TRUE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:08:54;1;Lavina Alfa;16.26;L;27.5;Bria;0.07;3.94;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:08:54;1;Lavina Alfa;16.26;L;27.5;Vojta;999.0;3.97;TRUE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:08:54;1;Lavina Alfa;16.26;L;27.5;Aida;0.0;4.09;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:08:54;1;Lavina Alfa;16.26;L;27.5;Bambi;0.0;4.18;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:08:54;1;Hop Trop Prague;17.12;W;20.0;Roník;0.1;3.84;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:08:54;1;Hop Trop Prague;17.12;W;20.0;Axelle;0.0;4.3;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:08:54;1;Hop Trop Prague;17.12;W;20.0;Melie;0.49;4.03;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:08:54;1;Hop Trop Prague;17.12;W;20.0;Jezi;0.14;4.23;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:10:19;1;Lavina Alfa;16.4;W;27.5;Bria;0.09;3.93;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:10:19;1;Lavina Alfa;16.4;W;27.5;Vojta;0.0;4.0;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:10:19;1;Lavina Alfa;16.4;W;27.5;Aida;0.0;4.11;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:10:19;1;Lavina Alfa;16.4;W;27.5;Bambi;0.21;4.06;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:10:19;1;Hop Trop Prague;16.63;L;20.0;Roník;0.08;3.85;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:10:19;1;Hop Trop Prague;16.63;L;20.0;Axelle;0.0;4.32;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:10:19;1;Hop Trop Prague;16.63;L;20.0;Melie;0.0;4.09;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:10:19;1;Hop Trop Prague;16.63;L;20.0;Jezi;0.0;4.28;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:14:10;1;X-Treme;16.41;W;25.0;Kerby;0.08;3.88;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:14:10;1;X-Treme;16.41;W;25.0;Nesi;0.0;4.09;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:14:10;1;X-Treme;16.41;W;25.0;Mína;0.13;3.91;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:14:10;1;X-Treme;16.41;W;25.0;Izzy;0.0;4.32;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:14:10;1;Runami A;16.81;L;27.5;Fík;0.05;3.97;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:14:10;1;Runami A;16.81;L;27.5;Black;0.0;3.97;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:14:10;1;Runami A;16.81;L;27.5;Kody;0.29;4.11;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:14:10;1;Runami A;16.81;L;27.5;Čoko;0.0;4.41;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:15:38;1;X-Treme;16.26;L;25.0;Kerby;0.1;3.92;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:15:38;1;X-Treme;16.26;L;25.0;Nesi;0.0;4.06;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:15:38;1;X-Treme;16.26;L;25.0;Mína;999.0;3.84;TRUE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:15:38;1;X-Treme;16.26;L;25.0;Izzy;0.0;4.34;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:15:38;1;Runami A;17.32;W;25.0;Fík;0.001;3.99;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:15:38;1;Runami A;17.32;W;25.0;Black;0.0;3.98;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:15:38;1;Runami A;17.32;W;25.0;Elia;0.18;4.75;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:15:38;1;Runami A;17.32;W;25.0;Kody;0.36;4.07;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:16:46;1;X-Treme;16.47;L;25.0;Kerby;0.12;3.89;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:16:46;1;X-Treme;16.47;L;25.0;Nesi;0.28;4.0;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:16:46;1;X-Treme;16.47;L;25.0;Mína;0.0;3.89;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:16:46;1;X-Treme;16.47;L;25.0;Izzy;0.0;4.29;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:16:46;1;Runami A;16.45;W;25.0;Fík;0.01;3.96;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:16:46;1;Runami A;16.45;W;25.0;Black;0.0;3.98;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:16:46;1;Runami A;16.45;W;25.0;Elia;0.0;4.37;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:16:46;1;Runami A;16.45;W;25.0;Kody;0.0;4.13;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:17:53;1;X-Treme;16.41;W;25.0;Kerby;0.06;3.89;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:17:53;1;X-Treme;16.41;W;25.0;Nesi;0.16;4.06;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:17:53;1;X-Treme;16.41;W;25.0;Mína;0.0;3.91;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:17:53;1;X-Treme;16.41;W;25.0;Izzy;0.0;4.34;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:17:53;1;Runami A;16.57;L;25.0;Fík;0.19;3.93;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:17:53;1;Runami A;16.57;L;25.0;Black;0.0;3.97;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:17:53;1;Runami A;16.57;L;25.0;Elia;0.0;4.26;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:17:53;1;Runami A;16.57;L;25.0;Kody;0.13;4.09;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:19:07;1;X-Treme;21.35;W;25.0;Kerby;0.12;3.91;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:19:07;1;X-Treme;21.35;W;25.0;Nesi;0.17;4.01;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:19:07;1;X-Treme;21.35;W;25.0;Mína;0.0;3.95;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:19:07;1;X-Treme;21.35;W;25.0;Izzy;0.34;4.4;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:19:07;1;Runami A;21.43;L;25.0;Fík;0.02;3.92;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:19:07;1;Runami A;21.43;L;25.0;Black;0.0;3.88;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:19:07;1;Runami A;21.43;L;25.0;Elia;999.0;4.25;TRUE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:19:07;1;Runami A;21.43;L;25.0;Kody;0.15;4.06;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:23:56;1;Wildrunners Hopefuls;17.33;W;27.5;Enola;0.22;4.1;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:23:56;1;Wildrunners Hopefuls;17.33;W;27.5;Moon;0.2;3.89;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:23:56;1;Wildrunners Hopefuls;17.33;W;27.5;Maggie;0.34;4.0;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:23:56;1;Wildrunners Hopefuls;17.33;W;27.5;Alfie;0.55;4.03;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:23:56;1;Wildrunners Dreamers;16.74;L;25.0;Sunny;0.07;3.95;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:23:56;1;Wildrunners Dreamers;16.74;L;25.0;Alex;0.0;4.39;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:23:56;1;Wildrunners Dreamers;16.74;L;25.0;Tyna;0.0;4.08;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:23:56;1;Wildrunners Dreamers;16.74;L;25.0;Dixie;0.19;4.07;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:25:25;1;Wildrunners Hopefuls;16.78;W;27.5;Enola;0.14;4.09;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:25:25;1;Wildrunners Hopefuls;16.78;W;27.5;Moon;0.0;4.03;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:25:25;1;Wildrunners Hopefuls;16.78;W;27.5;Maggie;0.22;4.0;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:25:25;1;Wildrunners Hopefuls;16.78;W;27.5;Alfie;0.24;4.05;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:25:25;1;Wildrunners Dreamers;17.09;L;25.0;Alex;0.19;4.1;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:25:25;1;Wildrunners Dreamers;17.09;L;25.0;Tyna;0.27;4.01;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:25:25;1;Wildrunners Dreamers;17.09;L;25.0;Dixie;0.0;4.24;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:25:25;1;Wildrunners Dreamers;17.09;L;25.0;Sirius;0.21;4.05;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:26:33;1;Wildrunners Hopefuls;16.98;W;27.5;Enola;0.21;4.09;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:26:33;1;Wildrunners Hopefuls;16.98;W;27.5;Moon;0.19;3.94;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:26:33;1;Wildrunners Hopefuls;16.98;W;27.5;Maggie;0.0;4.0;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:26:33;1;Wildrunners Hopefuls;16.98;W;27.5;Alfie;0.51;4.04;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:26:33;1;Wildrunners Dreamers;16.73;L;25.0;Alex;0.03;4.25;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:26:33;1;Wildrunners Dreamers;16.73;L;25.0;Tyna;0.0;4.13;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:26:33;1;Wildrunners Dreamers;16.73;L;25.0;Dixie;-0.08;4.15;TRUE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:26:33;1;Wildrunners Dreamers;16.73;L;25.0;Sirius;0.31;3.95;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:30:05;1;The Rebels Hardcore;16.67;W;27.5;Nick;0.11;4.21;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:30:05;1;The Rebels Hardcore;16.67;W;27.5;Finn;0.0;4.15;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:30:05;1;The Rebels Hardcore;16.67;W;27.5;Baky;0.0;4.1;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:30:05;1;The Rebels Hardcore;16.67;W;27.5;Luna;0.0;4.1;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:30:05;1;Frenky'S Funny;17.36;L;;;0.1;4.38;FALSE;TRUE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:30:05;1;Frenky'S Funny;17.36;L;;;0.2;4.07;FALSE;TRUE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:30:05;1;Frenky'S Funny;17.36;L;;;0.32;3.98;FALSE;TRUE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:30:05;1;Frenky'S Funny;17.36;L;;;0.38;3.94;FALSE;TRUE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:31:41;1;The Rebels Hardcore;17.33;W;27.5;Nick;0.08;4.24;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:31:41;1;The Rebels Hardcore;17.33;W;27.5;Finn;0.31;4.02;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:31:41;1;The Rebels Hardcore;17.33;W;27.5;Baky;0.26;4.02;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:31:41;1;The Rebels Hardcore;17.33;W;27.5;Luna;0.38;4.02;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:31:41;1;Frenky'S Funny;17.15;L;27.5;Porto;-0.03;4.39;TRUE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:31:41;1;Frenky'S Funny;17.15;L;27.5;Easy;0.14;4.07;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:31:41;1;Frenky'S Funny;17.15;L;27.5;Trixie;0.26;3.99;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:31:41;1;Frenky'S Funny;17.15;L;27.5;Laty;0.3;4.02;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:32:58;1;The Rebels Hardcore;17.27;W;27.5;Nick;0.17;4.25;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:32:58;1;The Rebels Hardcore;17.27;W;27.5;Finn;0.0;4.12;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:32:58;1;The Rebels Hardcore;17.27;W;27.5;Baky;0.18;4.06;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:32:58;1;The Rebels Hardcore;17.27;W;27.5;Luna;0.48;4.02;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:32:58;1;Frenky'S Funny;18.22;L;27.5;Porto;0.06;4.29;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:32:58;1;Frenky'S Funny;18.22;L;27.5;Easy;999.0;4.1;TRUE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:32:58;1;Frenky'S Funny;18.22;L;27.5;Trixie;0.51;3.98;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;11:32:58;1;Frenky'S Funny;18.22;L;27.5;Laty;0.32;4.97;FALSE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;12:50:42;2;Wildrunners Zephyr;18.8;L;20.0;Easy;0.19;999.0;TRUE;FALSE;FALSE
Blšany;Mistrovství České republiky;2023-09-03;12:50:42;2;Wildrunners Zephyr;18.8;L;20.0;Fleur;999.0;4.38;TRUE;FALSE;FALSE
